id,taxonomy_id,display_name,scientific_name,genus,species,author,region,native_habitat,bloom_time,growth_habit,climate_preference,leaf_form,pseudobulb_presence,light_requirements,temperature_range,water_requirements,fertilizer_needs,cultural_notes,image_filename,image_url,google_drive_id,photographer,image_source,ocr_text,ai_description,ai_confidence,ai_extracted_metadata,ingestion_source,validation_status,is_featured,view_count,created_at,updated_at,user_id,rhs_registration_id,is_hybrid,is_species,grex_name,clone_name,pod_parent,pollen_parent,parentage_formula,generation,registration_date,registrant,rhs_verification_status,enhancement_data,pollinator_types,flowering_time,mycorrhizal_fungi,is_fragrant,photo_date,continent,climate_zone,phenotype_variations,morphological_traits,variation_analysis,mutation_indicators,phenotype_confidence,common_names,name_derivation,native_distribution,environmental_zones,leaf_shape,leaf_description,flower_description,plant_size,botanical_features,decimal_latitude,decimal_longitude,country,collector,event_date,data_source,state_province,locality,collection_number,gbif_id,source_url,is_flowering,flowering_stage,flower_count,inflorescence_count,flower_size_mm,flower_measurements,bloom_season_indicator,flowering_photo_date,flowering_photo_datetime,photo_gps_coordinates,camera_info,exif_data,growing_environment,substrate_type,mounting_evidence,natural_vs_cultivated,light_conditions,humidity_indicators,temperature_indicators,root_visibility,plant_maturity,setting_type,companion_plants,elevation_indicators,conservation_status_clues,identification_status,identification_votes,suggested_genus,suggested_species,gbif_occurrence_key,gbif_species_key,gbif_dataset_key,gbif_basis_of_record,gbif_license,gbif_occurrence_status,gbif_establishment_means,gbif_last_updated,inaturalist_observation_id,inaturalist_quality_grade,inaturalist_identifications_count,inaturalist_license_code,inaturalist_positional_accuracy,inaturalist_last_updated,external_images,external_media_count,external_image_licenses,external_image_credits,literature_references,cultivation_sources,reference_citations,conservation_papers,taxonomic_publications,horticultural_articles,nursery_recommendations,current_availability,price_range,purchase_links,seed_suppliers,tissue_culture_sources,specialty_vendors,care_guides,video_resources,forum_discussions,expert_advice,research_significance,conservation_status_details,habitat_research,pollination_studies,breeding_research,commercial_importance,propagation_difficulty,market_demand,seasonal_availability,import_restrictions,society_highlights,show_awards,notable_growers,community_notes,external_data_sources,eol_page_id,eol_traits,eol_common_names,eol_synonyms,eol_descriptions,eol_images,eol_last_updated
794,,Arpophyllum guest,Arpophyllum guest,Arpophyllum,guest,"","","",,epiphytic,intermediate,,,"","",,,,,https://lh3.googleusercontent.com/d/1qU8kNH8VfjeZuaGICRcRY-B0nf018iie,1qU8kNH8VfjeZuaGICRcRY-B0nf018iie,Five Cities Orchid Society Collection,https://drive.google.com/file/d/1qU8kNH8VfjeZuaGICRcRY-B0nf018iie/view,,Arpophyllum guest is a beautiful orchid with unique characteristics.,0.7,,google_sheets_import,validated,f,0,2025-08-24 00:39:10.673559,2025-09-07 21:50:36.485516,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,,Trichocentrum,Trichocentrum ,Trichocentrum,species,"","","",,epiphytic,intermediate,,,"","",,,NOTE: This identification has low AI confidence and needs expert review.,,https://lh3.googleusercontent.com/d/1GlBBW6MmNlbWjjTvuqDAEK1Kn1NB5oeZ,1GlBBW6MmNlbWjjTvuqDAEK1Kn1NB5oeZ,Five Cities Orchid Society Collection,https://drive.google.com/file/d/1GlBBW6MmNlbWjjTvuqDAEK1Kn1NB5oeZ/view,,Trichocentrum  is a beautiful orchid with unique characteristics.,0.7,,google_sheets_import,rejected,f,0,2025-08-24 00:39:07.189994,2025-09-07 22:29:33.757972,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,unidentified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277,,Ddc convallariiforme,Ddc convallariiforme,Ddc,convallariiforme,,,,,epiphytic,,,,,,,,"From Roberta Fox's Coelogyne collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Species/3975PT_Ddc convallariiforme.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCoelogyne.html",,,,Roberta Fox,http://orchidcentral.org/Images/Coelogyne-Pleione-Dendrochilum/Species/3975PT_Ddc convallariiforme.jpg,,Ddc convallariiforme is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:03:29.219797,2025-08-26 00:55:23.261066,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,,Epidendrum secundum,Epidendrum secundum,Epidendrum,secundum,,,,,epiphytic,,,,,,,,"From Roberta Fox's Cattleya Species collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Cattleya Tribe/Species/4088T_Epi secumdum f purpureum.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCattleya%20-%20Species.html",,,,Roberta Fox,http://orchidcentral.org/Images/Cattleya Tribe/Species/4088T_Epi secumdum f purpureum.jpg,,Epidendrum secundum is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:03:13.773782,2025-08-26 07:53:18.69198,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,,Epidendrum trialatum,Epidendrum trialatum,Epidendrum,trialatum,,,,,epiphytic,,,,,,,,"From Roberta Fox's Cattleya Species collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Cattleya Tribe/Species/3552T_Epi trialatum.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCattleya%20-%20Species.html",,,,Roberta Fox,http://orchidcentral.org/Images/Cattleya Tribe/Species/3552T_Epi trialatum.jpg,,Epidendrum trialatum is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:03:13.841212,2025-08-26 07:53:18.691981,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,,Epidendrum veroscriptum,Epidendrum veroscriptum,Epidendrum,veroscriptum,,,,,epiphytic,,,,,,,,"From Roberta Fox's Cattleya Species collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Cattleya Tribe/Species/2251T_Epi veroscriptum.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCattleya%20-%20Species.html",,,,Roberta Fox,http://orchidcentral.org/Images/Cattleya Tribe/Species/2251T_Epi veroscriptum.jpg,,Epidendrum veroscriptum is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:03:13.94415,2025-08-26 07:53:18.691981,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,,Epidendrum villotae,Epidendrum villotae,Epidendrum,villotae,,,,,epiphytic,,,,,,,,"From Roberta Fox's Cattleya Species collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Cattleya Tribe/Species/1289T_Epi villotae.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCattleya%20-%20Species.html",,,,Roberta Fox,http://orchidcentral.org/Images/Cattleya Tribe/Species/1289T_Epi villotae.jpg,,Epidendrum villotae is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:03:14.011037,2025-08-26 07:53:18.691982,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4936,,Orchis Sicula,Orchis Sicula,Orchis,Sicula,,,,,epiphytic,,,,,,,,,,https://www.flowershots.net/web-content/Photogallery/greece/Crete/Orchis%20sicula%20copy.jpg,,Ron Parsons,,,Orchis  is a beautiful orchid with unique characteristics.,0.7,,ron_parsons_parallel,rejected,f,0,2025-08-25 00:58:39.748658,2025-09-07 05:21:39.280862,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,,Trichocentrum,Trichocentrum ,Trichocentrum,species,"","","",,epiphytic,intermediate,,,"","",,,NOTE: This identification has low AI confidence and needs expert review.,,https://lh3.googleusercontent.com/d/1DFkOlFl1-D5lpJLtViNmB7b_sLS-SSY0,1DFkOlFl1-D5lpJLtViNmB7b_sLS-SSY0,Five Cities Orchid Society Collection,https://drive.google.com/file/d/1DFkOlFl1-D5lpJLtViNmB7b_sLS-SSY0/view,,Trichocentrum  is a beautiful orchid with unique characteristics.,0.7,,google_sheets_import,rejected,f,0,2025-08-24 00:39:28.558923,2025-09-07 22:29:33.757974,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,unidentified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4155,,Cattleya-Trichocentrum Stenorrhynchos,Cattleya-Trichocentrum Stenorrhynchos,Trichocentrum,stenorrhynchos,,,,,epiphytic,,,,,,,,"From Roberta Fox's Miscellaneous collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Miscellaneous/Species/4212CT_Stenorrhynchos  glicensteinii.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupMiscellaneous.html",,/api/drive-photo/185MlwyxBU8Dy6bqGdwXXPeBXTlhg5M0I,11y86vLG-5KWVyQlnq9YouFMnU7PdGObJ,Roberta Fox,http://orchidcentral.org/Images/Miscellaneous/Species/4212CT_Stenorrhynchos  glicensteinii.jpg,,Cattleyotonia Stenorrhynchos is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:05:01.28467,2025-09-07 22:01:52.892079,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,unidentified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719,,Trichocentrum Den,Trichocentrum Den Unnamed  Autumn x  Regal Affair x Aussie Victory,Trichocentrum,denseflorus,,,,,epiphytic,,,,,,,,"From Roberta Fox's Dendrobium collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Dendrobium/Hybrid/4856T_Den Unnamed [Autumn x (Regal Affair x Aussie Victory)] 2 .jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupDendrobium.html",,http://orchidcentral.org/Images/Dendrobium/Hybrid/4841_Den Royale Vista x speciosum.jpg,,Roberta Fox,Roberta Fox - Dendrobium,,Trichocentrum Den is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:03:49.502155,2025-08-26 07:53:23.327056,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,unidentified,0,Dendrobium,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,,"Trichocentrum ""Jeweler""","Trichocentrum ""Jeweler""",Trichocentrum,"""Jeweler""","","","",,epiphytic,intermediate,,,"","",,,NOTE: This identification has low AI confidence and needs expert review.,,https://lh3.googleusercontent.com/d/1c77wR1UWb66On_OeDP05s4FYddMgs_39,1c77wR1UWb66On_OeDP05s4FYddMgs_39,Five Cities Orchid Society Collection,https://drive.google.com/file/d/1c77wR1UWb66On_OeDP05s4FYddMgs_39/view,,Trichocentrum  is a beautiful orchid with unique characteristics.,0.7,,google_sheets_import,rejected,f,0,2025-08-24 00:39:18.393062,2025-09-07 19:39:57.927125,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,unidentified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,"Trichocentrum ""Jimminey""",Trichocentrum ,Trichocentrum,"""Jimminey""",,"","",,epiphytic,intermediate,,,"","",,,NOTE: This identification has low AI confidence and needs expert review.,,http://localhost:5000/api/drive-photo/1_Sn0BCZYWggmTAM5ohdWMRKfkKEtQ6m2,1_Sn0BCZYWggmTAM5ohdWMRKfkKEtQ6m2,Five Cities Orchid Society Collection,https://drive.google.com/file/d/1_Sn0BCZYWggmTAM5ohdWMRKfkKEtQ6m2/view,,Trichocentrum  is a beautiful orchid with unique characteristics.,0.7,,google_sheets_import,rejected,f,2,2025-08-23 17:04:09.449288,2025-09-07 21:00:48.481892,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,unidentified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,"Trichocentrum ""Portiata""",Trichocentrum ,Trichocentrum,"""Portiata""",,"","",,epiphytic,intermediate,,,"","",,,NOTE: This identification has low AI confidence and needs expert review.,,http://localhost:5000/api/drive-photo/1AaPxiHENeeI6q6El7mE4oTcJKW5qzpNf,1AaPxiHENeeI6q6El7mE4oTcJKW5qzpNf,Five Cities Orchid Society Collection,https://drive.google.com/file/d/1AaPxiHENeeI6q6El7mE4oTcJKW5qzpNf/view,,Trichocentrum  is a beautiful orchid with unique characteristics.,0.7,,google_sheets_import,rejected,f,0,2025-08-23 17:04:08.757928,2025-09-07 21:09:43.358542,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,unidentified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,,"Hummingbird and ""Den""","Hummingbird and ""Den""",Hummingbird,and,"","","",,epiphytic,intermediate,,,"","",,,,,https://lh3.googleusercontent.com/d/1O0_luTmPv2lF2rbdIFRZgprUtlwjIN3z,1O0_luTmPv2lF2rbdIFRZgprUtlwjIN3z,Five Cities Orchid Society Collection,https://drive.google.com/file/d/1O0_luTmPv2lF2rbdIFRZgprUtlwjIN3z/view,,Hummingbird and is a beautiful orchid with unique characteristics.,0.7,,google_sheets_import,validated,f,0,2025-08-24 00:39:10.854727,2025-09-07 21:50:36.485517,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3305,,CT Drac sp,CT Drac sp,Cattleya,Drac,,,,,epiphytic,,,,,,,,"From Roberta Fox's Pleurothallids collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Pleurothallids-Masdevallia-etc/Species/3713CT_Drac sp.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupPleurothallids.html",,,,Roberta Fox,http://orchidcentral.org/Images/Pleurothallids-Masdevallia-etc/Species/3713CT_Drac sp.jpg,,"Cattleya orchid known for its large, showy, often fragrant flowers. This Drac variety displays the characteristic beauty of the Cattleya genus.",0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:04:22.746084,2025-08-26 04:49:38.631436,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3318,,T Dresslerella caesariata,Trichocentrum Dresslerella caesariata,Dresslerella,Dresslerella,,,,,epiphytic,,,,,,,,"From Roberta Fox's Pleurothallids collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Pleurothallids-Masdevallia-etc/Species/4796T_Dresslerella caesariata.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupPleurothallids.html",,,,Roberta Fox,http://orchidcentral.org/Images/Pleurothallids-Masdevallia-etc/Species/4796T_Dresslerella caesariata.jpg,,Trichocentrum Dresslerella is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:04:23.186451,2025-08-25 19:52:47.075995,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,Dresslerella,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4955,,Coelogyne Calcicola,Coelogyne Calcicola,Coelogyne,Calcicola,,,,,epiphytic,,,,,,,,,,https://www.flowershots.net/web-content/Photogallery/Coelogyne/Coelogyne-calcicola.jpg,,Ron Parsons,,,Coelogyne  is a beautiful orchid with unique characteristics.,0.7,,ron_parsons_parallel,rejected,f,0,2025-08-25 00:58:41.520331,2025-09-07 05:21:39.600224,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4962,,Coelogyne Flaccida,Coelogyne Flaccida,Coelogyne,Flaccida,,,,,epiphytic,,,,,,,,,,https://www.flowershots.net/web-content/Photogallery/Coelogyne/Coelogyne-flaccida.jpg,,Ron Parsons,,,Coelogyne  is a beautiful orchid with unique characteristics.,0.7,,ron_parsons_parallel,rejected,f,0,2025-08-25 00:58:42.205535,2025-09-07 05:21:40.04426,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4958,,Coelogyne Fimbriata,Coelogyne Fimbriata,Coelogyne,Fimbriata,,,,,epiphytic,,,,,,,,,,https://www.flowershots.net/web-content/Photogallery/Coelogyne/Coelogyne_fimbriata.jpg,,Ron Parsons,,,Coelogyne  is a beautiful orchid with unique characteristics.,0.7,,ron_parsons_parallel,rejected,f,0,2025-08-25 00:58:41.770582,2025-09-07 05:21:39.70166,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3307,,NT Drac woodwardii,NT Drac woodwardii,NT,Drac,,,,,epiphytic,,,,,,,,"From Roberta Fox's Pleurothallids collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Pleurothallids-Masdevallia-etc/Species/5249NT_Drac woodwardii 1.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupPleurothallids.html",,,,Roberta Fox,http://orchidcentral.org/Images/Pleurothallids-Masdevallia-etc/Species/5249NT_Drac woodwardii 1.jpg,,NT Drac is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:04:22.813609,2025-08-26 04:49:38.631437,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503,,T Den bensoniae,Trichocentrum Den bensoniae,Dendrobium,bensoniae,,,,,epiphytic,,,,,,,,"From Roberta Fox's Dendrobium collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Dendrobium/Species/4696T_Den bensoniae 3.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupDendrobium.html",,,,Roberta Fox,http://orchidcentral.org/Images/Dendrobium/Species/4696T_Den bensoniae 3.jpg,,Trichocentrum Den is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:03:41.678806,2025-08-25 17:50:26.6203,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,Dendrobium,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,,Isa violacea,Isa violacea,Isa,violacea,,,,,epiphytic,,,,,,,,"From Roberta Fox's Cattleya Species collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Cattleya Tribe/Species/5080T_Isabelia violacea.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCattleya%20-%20Species.html",,,,Roberta Fox,http://orchidcentral.org/Images/Cattleya Tribe/Species/5080T_Isabelia violacea.jpg,,Isa violacea is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:03:14.111718,2025-08-26 07:53:18.691982,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,,Iso linearis,Iso linearis,Iso,linearis,,,,,epiphytic,,,,,,,,"From Roberta Fox's Cattleya Species collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Cattleya Tribe/Species/3844T_Isochilis linearis orange.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCattleya%20-%20Species.html",,,,Roberta Fox,http://orchidcentral.org/Images/Cattleya Tribe/Species/3844T_Isochilis linearis orange.jpg,,Iso linearis is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:03:14.21106,2025-08-26 07:53:18.691982,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3315,,CT Dresslerella caesariata,CT Dresslerella caesariata,Cattleya,Dresslerella,,,,,epiphytic,,,,,,,,"From Roberta Fox's Pleurothallids collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Pleurothallids-Masdevallia-etc/Species/3562CT_Dresslerella caesariata.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupPleurothallids.html",,,,Roberta Fox,http://orchidcentral.org/Images/Pleurothallids-Masdevallia-etc/Species/3562CT_Dresslerella caesariata.jpg,,"Cattleya orchid known for its large, showy, often fragrant flowers. This Dresslerella variety displays the characteristic beauty of the Cattleya genus.",0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:04:23.086187,2025-08-26 04:50:17.041456,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,,Arpophyllum guest,Arpophyllum guest,Arpophyllum,guest,"","","",,epiphytic,intermediate,,,"","",,,,,https://lh3.googleusercontent.com/d/1nfUJWSOzdlybRvDDAlCXBj703O0oSZIy,1nfUJWSOzdlybRvDDAlCXBj703O0oSZIy,Five Cities Orchid Society Collection,https://drive.google.com/file/d/1nfUJWSOzdlybRvDDAlCXBj703O0oSZIy/view,,Arpophyllum guest is a beautiful orchid with unique characteristics.,0.7,,google_sheets_import,validated,f,0,2025-08-24 00:39:10.943484,2025-09-07 21:50:36.485518,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,,Laelia alaorii,Laelia  alaorii,Laelia,alaorii,,,,,epiphytic,,,,,,,,"From Roberta Fox's Cattleya Species collection at orchidcentral.org
Image: http://orchidcentral.org/Images/Cattleya Tribe/Species/3268T_L alaorii.jpg
Photo © Roberta Fox - orchidcentral.org
Source: http://orchidcentral.org/WebPages/GroupCattleya%20-%20Species.html",,,,Roberta Fox,http://orchidcentral.org/Images/Cattleya Tribe/Species/3268T_L alaorii.jpg,,Laelia alaorii is a beautiful orchid with unique characteristics.,0.7,,roberta_fox_comprehensive,pending,f,0,2025-08-24 03:03:14.56168,2025-08-26 07:53:19.249043,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,,"Hummingbird and ""Den""","Hummingbird and ""Den""",Hummingbird,and,"","","",,epiphytic,intermediate,,,"","",,,,,https://lh3.googleusercontent.com/d/12gZm0gPg79veseVp5mXMAYE3304lgPv0,12gZm0gPg79veseVp5mXMAYE3304lgPv0,Five Cities Orchid Society Collection,https://drive.google.com/file/d/12gZm0gPg79veseVp5mXMAYE3304lgPv0/view,,Hummingbird and is a beautiful orchid with unique characteristics.,0.7,,google_sheets_import,validated,f,0,2025-08-24 00:39:10.977081,2025-09-07 21:50:36.485518,,,f,f,,,,,,,,,pending,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,,0,0,,,,,,,,,,,,,,,,,,,,,,verified,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
